C,Si,Mn,S,P,Ni,Cr,Mo,V,Cu,Co,W,O,Ti,N,Al,B,Nb,Sn,As,Sb,Current,Voltage,AC_DC,ElectrodePolarity,HeatInput,InterpassTemp,WeldType,YieldStrength,UTS,Elongation,ReductionArea,CharpyTemp,CharpyImpact,Hardness,FATT50,PrimaryFerrite,Ferrite2ndPhase,AcicularFerrite,Martensite,FerriteCarbide,WeldID,MechanicalTestDone,PrimaryFerrite_missing,Ferrite2ndPhase_missing,AcicularFerrite_missing,Martensite_missing,FerriteCarbide_missing
0.045,0.33,1.85,0.007,0.016,0.0,0.501756608663718,0.2904876000948464,0.17880188056658386,0.16266207630423413,0.07292913725137329,0.13577437378153942,429.3231484238311,91.23727707601563,105.86376522894284,132.92586656074945,9.057072923600332,133.75355266912948,62.91639711952118,45.76792807834164,11.522479135791428,170.0,21.0,DC,+,1.0,200.0,MMA,,545.7344018194747,27.02809752458282,78.98370649610706,-38.0,100.0,-309.46394800768894,-31.167211912667028,13.0,17.0,60.0,0.0,0.0,Evans-Ni/CMn-1990/1991-0Dawch,1,0,0,0,0,0
0.045,0.33,1.85,0.007,0.016,0.0,0.501756608663718,0.2904876000948464,0.17880188056658386,0.16266207630423413,0.07292913725137329,0.13577437378153942,429.3231484238311,91.23727707601563,105.86376522894284,132.92586656074945,9.057072923600332,133.75355266912948,62.91639711952118,45.76792807834164,11.522479135791428,170.0,21.0,DC,+,1.0,200.0,MMA,479.0,576.0,27.399999618530273,76.9000015258789,-40.0,100.0,-41.70092488977343,-31.160378916241044,,,,,,Evans-Ni/CMn-1990/1991-0Dht,1,1,1,1,1,1
0.039,0.32,0.66,0.006,0.011,0.53,1.206200366523876,0.5454513150490978,0.009526110940587307,0.20494675406000784,0.06934861620269372,0.13355838127448297,432.1803680132671,80.0905601788387,112.27955394537503,64.4382472012228,9.725746780348675,129.90212961517364,44.385542117077094,30.550185705377714,25.043640385094193,170.0,21.0,DC,+,1.0,200.0,MMA,411.0,484.0,32.599998474121094,79.30000305175781,-62.92798469880232,96.1867960085077,175.03901199462234,-31.0753032594435,,,,,,Evans-Ni/CMn-1990/1991-0.5Aaw,1,1,1,1,1,1
0.039,0.32,0.66,0.006,0.011,0.53,1.206200366523876,0.5454513150490978,0.009526110940587307,0.20494675406000784,0.06934861620269372,0.13355838127448297,432.1803680132671,80.0905601788387,112.27955394537503,64.4382472012228,9.725746780348675,129.90212961517364,44.385542117077094,30.550185705377714,25.043640385094193,170.0,21.0,DC,+,1.0,200.0,MMA,401.0,475.0,34.20000076293945,80.5999984741211,-65.53308478908332,97.87875672946127,173.34231269736983,-31.074793841295822,,,,,,Evans-Ni/CMn-1990/1991-0.5Aht,1,1,1,1,1,1
0.041,0.33,1.01,0.006,0.011,0.49,0.9832418539523742,0.47132906634300564,0.04713928135833645,0.19241612607762715,0.07034431498417848,0.13406332597094098,430.7329306540401,83.61154935582971,108.79312993935707,85.5336733574826,9.15441727587064,129.13550296206859,46.90359282036856,30.594050555712215,26.210434391594674,170.0,21.0,DC,+,1.0,200.0,MMA,464.0,522.0,29.600000381469727,77.80000305175781,-53.5917607027887,92.44142317841481,186.61431859419054,-31.095679784410216,,,,,,Evans-Ni/CMn-1990/1991-0.5Baw,1,1,1,1,1,1
0.041,0.33,1.01,0.006,0.011,0.49,0.9832418539523742,0.47132906634300564,0.04713928135833645,0.19241612607762715,0.07034431498417848,0.13406332597094098,430.7329306540401,83.61154935582971,108.79312993935707,85.5336733574826,9.15441727587064,129.13550296206859,46.90359282036856,30.594050555712215,26.210434391594674,170.0,21.0,DC,+,1.0,200.0,MMA,,592.0215043333174,26.317358457594935,72.01848854172829,-34.84626667035018,83.27094598883518,222.64872979969414,-31.154272204053612,19.0,43.0,38.0,0.0,0.0,Evans-Ni/CMn-1990/1991-0.5Bawmic,0,0,0,0,0,0
0.041,0.33,1.01,0.006,0.011,0.49,0.9832418539523742,0.47132906634300564,0.04713928135833645,0.19241612607762715,0.07034431498417848,0.13406332597094098,430.7329306540401,83.61154935582971,108.79312993935707,85.5336733574826,9.15441727587064,129.13550296206859,46.90359282036856,30.594050555712215,26.210434391594674,170.0,21.0,DC,+,1.0,200.0,MMA,426.0,506.0,31.600000381469727,79.69999694824219,-58.18226980536158,95.14443223873268,183.43661395978233,-31.08936542626352,,,,,,Evans-Ni/CMn-1990/1991-0.5Bht,1,1,1,1,1,1
0.051,0.32,1.4,0.007,0.014,0.47,0.7459038504904152,0.3925576149134127,0.08809127287622487,0.18316734469916351,0.07145777084271404,0.13467692418683677,429.3944010996396,86.53178615286606,105.71039596308663,102.33880553911195,8.98478232675697,128.1703452421707,47.75910792296622,29.376821108922513,28.231351571830942,170.0,21.0,DC,+,1.0,200.0,MMA,509.0,568.0,28.600000381469727,76.9000015258789,-42.166527494085116,88.51240295869358,200.50468571695046,-31.138187172597554,,,,,,Evans-Ni/CMn-1990/1991-0.5Caw,1,1,1,1,1,1
0.051,0.32,1.4,0.007,0.014,0.47,0.7459038504904152,0.3925576149134127,0.08809127287622487,0.18316734469916351,0.07145777084271404,0.13467692418683677,429.3944010996396,86.53178615286606,105.71039596308663,102.33880553911195,8.98478232675697,128.1703452421707,47.75910792296622,29.376821108922513,28.231351571830942,170.0,21.0,DC,+,1.0,200.0,MMA,450.0,536.0,28.200000762939453,78.80000305175781,-51.301097001329246,92.55848771382686,193.7224799414803,-31.096723125418585,,,,,,Evans-Ni/CMn-1990/1991-0.5Cht,1,1,1,1,1,1
0.049,0.33,1.85,0.006,0.014,0.51,0.42518567990262834,0.2980394264473043,0.12739029605432184,0.17084571196535325,0.07272145391137584,0.13512936000362855,427.0251232269604,90.58680782254089,99.87159487078327,125.71868317175495,8.209447106605337,124.77102345187177,48.174703873738025,26.17310764403456,33.259113675436765,170.0,21.0,DC,+,1.0,200.0,MMA,547.0,618.0,26.0,74.9000015258789,-29.479179819798638,83.4258469658533,214.82631636964152,-31.175469011082527,,,,,,Evans-Ni/CMn-1990/1991-0.5Daw,1,1,1,1,1,1
0.049,0.33,1.85,0.006,0.014,0.51,0.42518567990262834,0.2980394264473043,0.12739029605432184,0.17084571196535325,0.07272145391137584,0.13512936000362855,427.0251232269604,90.58680782254089,99.87159487078327,125.71868317175495,8.209447106605337,124.77102345187177,48.174703873738025,26.17310764403456,33.259113675436765,170.0,21.0,DC,+,1.0,200.0,MMA,,592.0215043333174,26.317358457594935,72.01848854172829,-34.84626667035018,83.27094598883518,222.64872979969414,-31.154272204053612,8.0,24.0,68.0,0.0,0.0,Evans-Ni/CMn-1990/1991-0.5Dawmic,0,0,0,0,0,0
0.049,0.33,1.85,0.006,0.014,0.51,0.42518567990262834,0.2980394264473043,0.12739029605432184,0.17084571196535325,0.07272145391137584,0.13512936000362855,427.0251232269604,90.58680782254089,99.87159487078327,125.71868317175495,8.209447106605337,124.77102345187177,48.174703873738025,26.17310764403456,33.259113675436765,170.0,21.0,DC,+,1.0,200.0,MMA,526.0,612.0,26.799999237060547,72.9000015258789,-29.32605992430129,81.87035952215156,208.96500298063074,-31.180805145268486,,,,,,Evans-Ni/CMn-1990/1991-0.5Dht,1,1,1,1,1,1
0.038,0.31,0.63,0.007,0.012,1.09,1.1091792298587242,0.5604660607142122,-0.04916197568773062,0.21921561817986923,0.06914220678587205,0.13261886609435083,429.9260432141068,78.3139895084397,106.39464090557749,49.66057580776271,9.140925623282623,119.73531175942935,27.37235621447215,9.232537636426855,48.293653644666534,170.0,21.0,DC,+,1.0,200.0,MMA,423.0,497.0,30.600000381469727,78.80000305175781,-60.021111691382124,95.01443859993519,179.64588844510354,-31.074723317546713,,,,,,Evans-Ni/CMn-1990/1991-1Aaw,1,1,1,1,1,1
0.038,0.31,0.63,0.007,0.012,1.09,1.1091792298587242,0.5604660607142122,-0.04916197568773062,0.21921561817986923,0.06914220678587205,0.13261886609435083,429.9260432141068,78.3139895084397,106.39464090557749,49.66057580776271,9.140925623282623,119.73531175942935,27.37235621447215,9.232537636426855,48.293653644666534,170.0,21.0,DC,+,1.0,200.0,MMA,,545.7344018194747,27.02809752458282,78.98370649610706,-38.0,100.0,-309.46394800768894,-31.167211912667028,,,,,,Evans-Ni/CMn-1990/1991-1Aawch,1,1,1,1,1,1
0.038,0.31,0.63,0.007,0.012,1.09,1.1091792298587242,0.5604660607142122,-0.04916197568773062,0.21921561817986923,0.06914220678587205,0.13261886609435083,429.9260432141068,78.3139895084397,106.39464090557749,49.66057580776271,9.140925623282623,119.73531175942935,27.37235621447215,9.232537636426855,48.293653644666534,170.0,21.0,DC,+,1.0,200.0,MMA,411.0,493.0,33.599998474121094,79.69999694824219,-40.0,100.0,-552.2834397871234,-31.201257374203394,,,,,,Evans-Ni/CMn-1990/1991-1Aht,1,1,1,1,1,1
0.043,0.33,1.0,0.006,0.013,1.1,0.8669992341172916,0.4826715279648939,-0.015275923190126717,0.2031032862551383,0.07025038124718405,0.13319345161817533,428.1843594007445,82.65362709712065,102.1587267156682,75.81984453590042,8.208875150010346,118.89913940506767,29.215959426116044,7.381120127458587,52.721524178892224,170.0,21.0,DC,+,1.0,200.0,MMA,475.0,541.0,29.600000381469727,77.9000015258789,-49.07820829585465,91.22356453907786,192.8933062703518,-31.115152542958747,,,,,,Evans-Ni/CMn-1990/1991-1Baw,1,1,1,1,1,1
0.043,0.33,1.0,0.006,0.013,1.1,0.8669992341172916,0.4826715279648939,-0.015275923190126717,0.2031032862551383,0.07025038124718405,0.13319345161817533,428.1843594007445,82.65362709712065,102.1587267156682,75.81984453590042,8.208875150010346,118.89913940506767,29.215959426116044,7.381120127458587,52.721524178892224,170.0,21.0,DC,+,1.0,200.0,MMA,,505.9183513776216,28.36845438742202,79.80957905764774,-55.0,100.0,-30.531761136703153,-31.092398768970092,20.0,42.0,38.0,0.0,0.0,Evans-Ni/CMn-1990/1991-1Bawch,1,0,0,0,0,0
0.043,0.33,1.0,0.006,0.013,1.1,0.8669992341172916,0.4826715279648939,-0.015275923190126717,0.2031032862551383,0.07025038124718405,0.13319345161817533,428.1843594007445,82.65362709712065,102.1587267156682,75.81984453590042,8.208875150010346,118.89913940506767,29.215959426116044,7.381120127458587,52.721524178892224,170.0,21.0,DC,+,1.0,200.0,MMA,443.0,521.0,31.799999237060547,77.80000305175781,-51.0,100.0,-31.288541030242868,-31.13565587087355,,,,,,Evans-Ni/CMn-1990/1991-1Bht,1,1,1,1,1,1
0.049,0.35,1.37,0.007,0.013,1.06,0.6435279930692834,0.4042011048229819,0.02365805345311789,0.1859354669755353,0.07132609636482726,0.13378412481186483,426.70455154161067,87.06529607497265,98.62482296255155,102.78189852409037,7.337543412564788,119.11011553880871,32.37677677841782,7.169664493589721,54.79135764534976,170.0,21.0,DC,+,1.0,200.0,MMA,498.0,569.0,28.399999618530273,78.80000305175781,-43.28553734610348,90.25925126854936,204.202887381015,-31.13255649981045,,,,,,Evans-Ni/CMn-1990/1991-1Caw,1,1,1,1,1,1
0.049,0.35,1.37,0.007,0.013,1.06,0.6435279930692834,0.4042011048229819,0.02365805345311789,0.1859354669755353,0.07132609636482726,0.13378412481186483,426.70455154161067,87.06529607497265,98.62482296255155,102.78189852409037,7.337543412564788,119.11011553880871,32.37677677841782,7.169664493589721,54.79135764534976,170.0,21.0,DC,+,1.0,200.0,MMA,,498.8919895349416,28.604987951452557,79.95532127439014,-58.0,100.0,18.691565958176398,-31.079196449494198,,,,,,Evans-Ni/CMn-1990/1991-1Cawch,1,1,1,1,1,1
0.049,0.35,1.37,0.007,0.013,1.06,0.6435279930692834,0.4042011048229819,0.02365805345311789,0.1859354669755353,0.07132609636482726,0.13378412481186483,426.70455154161067,87.06529607497265,98.62482296255155,102.78189852409037,7.337543412564788,119.11011553880871,32.37677677841782,7.169664493589721,54.79135764534976,170.0,21.0,DC,+,1.0,200.0,MMA,470.0,557.0,30.200000762939453,76.0,-20.0,100.0,-774.5417645088569,-31.279259656257565,,,,,,Evans-Ni/CMn-1990/1991-1Cht,1,1,1,1,1,1
0.053,0.35,1.83,0.007,0.012,1.06,0.3517998497676187,0.3086902814193264,0.06866847120262798,0.17413818760147048,0.07252733426218827,0.1343678983354695,424.6135370876151,90.86990104964309,93.56575999375127,124.71760571817572,6.815501149750325,116.47349500388918,33.341551064221875,5.056888018547113,57.68531371058316,170.0,21.0,DC,+,1.0,200.0,MMA,566.0,641.0,26.399999618530273,76.0,-24.572550413304818,82.83735929471116,223.84440906514465,-31.199487567767278,,,,,,Evans-Ni/CMn-1990/1991-1Daw,1,1,1,1,1,1
0.053,0.35,1.83,0.007,0.012,1.06,0.3517998497676187,0.3086902814193264,0.06866847120262798,0.17413818760147048,0.07252733426218827,0.1343678983354695,424.6135370876151,90.86990104964309,93.56575999375127,124.71760571817572,6.815501149750325,116.47349500388918,33.341551064221875,5.056888018547113,57.68531371058316,170.0,21.0,DC,+,1.0,200.0,MMA,,543.3922812052479,27.106942045926274,79.03228723502048,-39.0,100.0,-293.0561723093938,-31.162811139508364,6.0,19.0,75.0,0.0,0.0,Evans-Ni/CMn-1990/1991-1Dawch,1,0,0,0,0,0
0.053,0.35,1.83,0.007,0.012,1.06,0.3517998497676187,0.3086902814193264,0.06866847120262798,0.17413818760147048,0.07252733426218827,0.1343678983354695,424.6135370876151,90.86990104964309,93.56575999375127,124.71760571817572,6.815501149750325,116.47349500388918,33.341551064221875,5.056888018547113,57.68531371058316,170.0,21.0,DC,+,1.0,200.0,MMA,521.0,612.0,26.0,74.0,1.0,100.0,-1095.499960932012,-31.355868893934208,,,,,,Evans-Ni/CMn-1990/1991-1Dht,1,1,1,1,1,1
0.041,0.3,0.62,0.007,0.01,2.38,0.8836555459227808,0.5818208704250836,-0.17949207491252683,0.2452461899478644,0.06869302667769706,0.13072635303051164,424.26549516009646,75.68979933192622,91.63860742272868,24.956952127264685,7.331456697781778,96.39904292072242,-10.75141683681187,-40.20701808164314,102.63670737260915,170.0,21.0,DC,+,1.0,200.0,MMA,466.0,538.0,30.600000381469727,77.80000305175781,-49.447531874119235,91.23712922019091,191.1166294578088,-31.120023573775462,,,,,,Evans-Ni/CMn-1990/1991-2.25Aaw,1,1,1,1,1,1
0.041,0.3,0.62,0.007,0.01,2.38,0.8836555459227808,0.5818208704250836,-0.17949207491252683,0.2452461899478644,0.06869302667769706,0.13072635303051164,424.26549516009646,75.68979933192622,91.63860742272868,24.956952127264685,7.331456697781778,96.39904292072242,-10.75141683681187,-40.20701808164314,102.63670737260915,170.0,21.0,DC,+,1.0,200.0,MMA,,517.6289544487549,27.974231780704656,79.56667536307702,-50.0,100.0,-112.57063962816892,-31.1144026347633,,,,,,Evans-Ni/CMn-1990/1991-2.25Aawch,1,1,1,1,1,1
0.041,0.3,0.62,0.007,0.01,2.38,0.8836555459227808,0.5818208704250836,-0.17949207491252683,0.2452461899478644,0.06869302667769706,0.13072635303051164,424.26549516009646,75.68979933192622,91.63860742272868,24.956952127264685,7.331456697781778,96.39904292072242,-10.75141683681187,-40.20701808164314,102.63670737260915,170.0,21.0,DC,+,1.0,200.0,MMA,431.0,518.0,32.20000076293945,76.9000015258789,-41.0,100.0,-360.62018942730765,-31.188774573801204,,,,,,Evans-Ni/CMn-1990/1991-2.25Aht,1,1,1,1,1,1
0.044,0.31,0.96,0.006,0.013,2.38,0.6481169357273879,0.5109544758062761,-0.1468473989740089,0.2332244965733814,0.06976800582151106,0.1312285288488733,422.7911832665378,79.1460026946425,88.08504025278978,45.49367918682276,6.729745147181841,95.45868538638433,-9.288083491243839,-41.44725595908798,106.09804889347575,170.0,21.0,DC,+,1.0,200.0,MMA,489.0,567.0,30.600000381469727,76.9000015258789,-41.83651175415201,88.38322666349994,198.90064403524912,-31.152585065535604,,,,,,Evans-Ni/CMn-1990/1991-2.25Baw,1,1,1,1,1,1
0.044,0.31,0.96,0.006,0.013,2.38,0.6481169357273879,0.5109544758062761,-0.1468473989740089,0.2332244965733814,0.06976800582151106,0.1312285288488733,422.7911832665378,79.1460026946425,88.08504025278978,45.49367918682276,6.729745147181841,95.45868538638433,-9.288083491243839,-41.44725595908798,106.09804889347575,170.0,21.0,DC,+,1.0,200.0,MMA,,496.54986892071514,28.6838324727959,80.00390201330447,-59.0,100.0,35.09934165646746,-31.07479567633557,16.0,38.0,46.0,0.0,0.0,Evans-Ni/CMn-1990/1991-2.25Bawch,1,0,0,0,0,0
0.044,0.31,0.96,0.006,0.013,2.38,0.6481169357273879,0.5109544758062761,-0.1468473989740089,0.2332244965733814,0.06976800582151106,0.1312285288488733,422.7911832665378,79.1460026946425,88.08504025278978,45.49367918682276,6.729745147181841,95.45868538638433,-9.288083491243839,-41.44725595908798,106.09804889347575,170.0,21.0,DC,+,1.0,200.0,MMA,481.0,561.0,29.100000381469727,76.9000015258789,-44.0,100.0,-3.829322601668082,-31.152132758096556,,,,,,Evans-Ni/CMn-1990/1991-2.25Bht,1,1,1,1,1,1
0.049,0.32,1.41,0.007,0.014,2.32,0.3674145484645335,0.4163237232043153,-0.09739424784434836,0.21716274378653555,0.07106989563324723,0.13189966878046158,421.09454360637363,83.59641847048385,84.06130029649012,72.21077227347473,6.072372364042355,95.00373927928058,-5.998752365259804,-41.207750764998934,107.33107059376871,170.0,21.0,DC,+,1.0,200.0,MMA,567.0,635.0,23.600000381469727,72.69999694824219,-24.55598891151854,80.4098106292714,218.0690746771079,-31.18054446331353,,,,,,Evans-Ni/CMn-1990/1991-2.25Caw,1,1,1,1,1,1
0.049,0.32,1.41,0.007,0.014,2.32,0.3674145484645335,0.4163237232043153,-0.09739424784434836,0.21716274378653555,0.07106989563324723,0.13189966878046158,421.09454360637363,83.59641847048385,84.06130029649012,72.21077227347473,6.072372364042355,95.00373927928058,-5.998752365259804,-41.207750764998934,107.33107059376871,170.0,21.0,DC,+,1.0,200.0,MMA,,545.7344018194747,27.02809752458282,78.98370649610706,-38.0,100.0,-309.46394800768894,-31.167211912667028,,,,,,Evans-Ni/CMn-1990/1991-2.25Cawch,1,1,1,1,1,1
0.049,0.32,1.41,0.007,0.014,2.32,0.3674145484645335,0.4163237232043153,-0.09739424784434836,0.21716274378653555,0.07106989563324723,0.13189966878046158,421.09454360637363,83.59641847048385,84.06130029649012,72.21077227347473,6.072372364042355,95.00373927928058,-5.998752365259804,-41.207750764998934,107.33107059376871,170.0,21.0,DC,+,1.0,200.0,MMA,530.0,615.0,26.600000381469727,73.0,-20.0,100.0,-411.178923799891,-31.25637484818627,,,,,,Evans-Ni/CMn-1990/1991-2.25Cht,1,1,1,1,1,1
0.046,0.32,1.81,0.007,0.015,2.33,0.07947568270327476,0.332646307612797,-0.05927704592549232,0.20883961889205782,0.07220713792105861,0.13226686785702887,419.1837972592905,86.65284793377589,79.39651485152592,89.48562465222653,5.663055704954509,92.04782142906106,-5.493522760286396,-43.126639399645995,110.2420405971015,170.0,21.0,DC,+,1.0,200.0,MMA,621.0,684.0,23.5,73.9000015258789,-13.590453145985734,78.16952231859214,235.93713239242152,-31.227450084095437,,,,,,Evans-Ni/CMn-1990/1991-2.25Daw,1,1,1,1,1,1
0.046,0.32,1.81,0.007,0.015,2.33,0.07947568270327476,0.332646307612797,-0.05927704592549232,0.20883961889205782,0.07220713792105861,0.13226686785702887,419.1837972592905,86.65284793377589,79.39651485152592,89.48562465222653,5.663055704954509,92.04782142906106,-5.493522760286396,-43.126639399645995,110.2420405971015,170.0,21.0,DC,+,1.0,200.0,MMA,,564.471366733288,26.397341353834577,78.59506058479258,-30.0,100.0,-440.72615359403335,-31.20241809793619,5.0,14.0,81.0,0.0,0.0,Evans-Ni/CMn-1990/1991-2.25Dawch,1,0,0,0,0,0
0.046,0.32,1.81,0.007,0.015,2.33,0.07947568270327476,0.332646307612797,-0.05927704592549232,0.20883961889205782,0.07220713792105861,0.13226686785702887,419.1837972592905,86.65284793377589,79.39651485152592,89.48562465222653,5.663055704954509,92.04782142906106,-5.493522760286396,-43.126639399645995,110.2420405971015,170.0,21.0,DC,+,1.0,200.0,MMA,574.0,665.0,26.399999618530273,70.69999694824219,-15.149751732330138,76.16944295139426,222.49828161035748,-31.238724501780503,,,,,,Evans-Ni/CMn-1990/1991-2.25Dht,1,1,1,1,1,1
0.037,0.3,0.65,0.009,0.011,0.37866780550362833,1.2580873510478634,0.5453959954363414,0.03491241545439272,0.2072637104248214,0.06923389080880853,0.13374010570231334,433.4691455185138,79.07477271607098,115.67182901042804,59.155167659993594,10.565948444926095,133.34850264722763,47.9598656266549,36.6910243742083,16.008294200007782,170.0,21.0,DC,+,1.0,200.0,MMA,479.0,561.0,30.399999618530273,76.5999984741211,-43.134871789122386,88.53389333140323,196.58713224173653,-31.14561625792232,,,,,,Evans-Ni/CMn-1990/1991-3.5Aaw,1,1,1,1,1,1
0.037,0.3,0.65,0.009,0.011,0.37866780550362833,1.2580873510478634,0.5453959954363414,0.03491241545439272,0.2072637104248214,0.06923389080880853,0.13374010570231334,433.4691455185138,79.07477271607098,115.67182901042804,59.155167659993594,10.565948444926095,133.34850264722763,47.9598656266549,36.6910243742083,16.008294200007782,170.0,21.0,DC,+,1.0,200.0,MMA,,573.8398491901946,26.081963268460783,78.40073762913721,-26.0,100.0,-506.3572563872076,-31.22002119057074,,,,,,Evans-Ni/CMn-1990/1991-3.5Aawch,1,1,1,1,1,1
0.037,0.3,0.65,0.009,0.011,0.37866780550362833,1.2580873510478634,0.5453959954363414,0.03491241545439272,0.2072637104248214,0.06923389080880853,0.13374010570231334,433.4691455185138,79.07477271607098,115.67182901042804,59.155167659993594,10.565948444926095,133.34850264722763,47.9598656266549,36.6910243742083,16.008294200007782,170.0,21.0,DC,+,1.0,200.0,MMA,482.0,560.0,31.399999618530273,84.91935429455066,-63.0,100.0,586.2961858381746,-31.06560398033072,,,,,,Evans-Ni/CMn-1990/1991-3.5Aht,1,1,1,1,1,1
