C,Si,S,P,V,Co,W,O,N,B,Sn,As,Sb,UTS,Elongation,ReductionArea,CharpyTemp,CharpyImpact,Hardness,FATT50,Mn,Ni,Cr,Mo,Cu,Ti,Al,Nb,Current,Voltage,PrimaryFerrite,Ferrite2ndPhase,AcicularFerrite,Martensite,FerriteCarbide,HeatInput,InterpassTemp,AC_DC_AC,AC_DC_DC,ElectrodePolarity_+,ElectrodePolarity_-,ElectrodePolarity_0,WeldType_FCA,WeldType_GMAA,WeldType_GTAA,WeldType_MMA,WeldType_NGGMA,WeldType_NGSAW,WeldType_SA,WeldType_TSA,YieldStrength
-0.09991749700045315,-0.9022779224468854,-0.30024777177189965,-0.36749610356158746,0.009790769570012844,0.048892825791456644,-0.08668511073862718,-0.2796560453224591,-0.5101500309078923,0.4634444988409341,-0.01547486775761227,-0.2605576240129551,0.34890178906511377,-0.6727351686912738,1.2165698813966819,0.503475930588562,-0.5513193874800494,0.27426231889600416,-0.025538364710483527,0.015040216919398731,0.5384615384615383,0.511875001517238,0.5543982040503349,0.39097865335603804,0.3320904668925851,0.35285713078329184,0.6051656489852631,0.11404597572211814,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,452.0
0.313051835318415,-0.6553654730866614,-0.21431665333990113,-0.36749610356158746,-0.01509323390172071,0.037383291082968,0.005409241603885492,-0.17472490180946246,-0.23974900180759307,-0.43283329356022315,0.05845942252045267,-0.13578440729738817,0.2388640595124365,1.039661017126201,-1.8792983185590686,-0.0023147058962045336,0.7203183367347251,-0.18277747006068376,0.003954955849164391,0.0006183373643694141,0.7538461538461538,0.38538858598999004,0.5515943897526812,0.13486394187009249,0.3158517929292699,0.1561764548448805,0.5867295098144149,0.014170990494038492,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,639.0
1.3454751661155846,0.5791967737144574,-0.12838553490790264,0.4515221226493697,0.29870560130401,0.045509869622751296,-0.016205664757495946,-0.4670330873099531,3.7671026112241144,0.3117296323955978,-0.046331717457545926,-1.0324261368608063,-0.7887976041131095,-0.0018367744427881822,-0.006809802010784832,0.0066162464359911435,0.004678713385766983,0.004211562529808913,-0.004144418263314716,0.008263699384036555,0.3384615384615384,0.3435086269244526,0.5650361464796074,0.710072672045042,0.23412904564032821,0.24455141309254402,0.5624715036421534,0.5046085379367028,0.45578231292517,0.7872340425531916,,,,,,0.3500000000000001,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,734.0
0.7260211676372824,0.7026529983945694,0.12940782038809281,-0.1627415470088482,0.2116335538367572,-0.09423193550603769,0.005560703454680735,0.42488163255051825,-0.39953142809413356,-0.4363646459344391,0.025726497651072336,0.21318517405331833,0.46222580562736415,-0.0018367744427881822,-0.006809802010784832,0.0066162464359911435,0.004678713385766983,0.004211562529808913,-0.004144418263314716,0.008263699384036555,0.676923076923077,0.3505103746180329,0.5528548248493895,0.3635854264507015,0.3165675544412546,0.2767226755813261,0.597703402178015,0.12265355070848943,0.08843537414965988,0.48936170212765956,,,,,,0.10000000000000003,0.8214285714285714,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,478.0
-0.6161291623990376,-0.9022779224468854,11.2145220981159,10.418161938219226,0.24506477477311583,0.37237365807529493,-0.33205749973709087,-0.19721014684796176,1.9603320985993877,0.8890197927557063,-0.4815146497117374,-0.5225059268331536,-0.29609677135604945,0.8211311178469186,-2.8833637525951166,-2.885321444112983,0.8630381728200684,-1.0890114416949628,0.27683470163939355,0.003693257290484904,0.4974358974358974,0.3404551786775896,0.5588502198693124,0.6859120613821289,0.2924448879941052,0.23376231428885197,0.5787816339675601,0.31675880915736254,0.2380952380952381,0.7446808510638299,,,,,,0.3500000000000001,0.4642857142857143,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0
0.10656716915898093,0.7026529983945694,-0.3861788902038981,-0.2651188252852179,-0.23636164334165904,-0.010623954529601506,0.0823742485244333,-0.09227900333496512,-0.643585377846112,-0.43283329356022315,0.15972852749505193,-0.09515405126230726,0.19759744938304766,-0.5085327947087762,1.4118044870320834,0.5685062655330696,-0.4488858833520694,0.2687239795716351,-0.021611816993054447,0.012036282517182932,0.558974358974359,0.2900406403851502,0.5526601750452829,0.21370466870797372,0.2770410637191374,0.17013443829857422,0.6679363133050564,0.014170990494038492,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,485.0
0.15818833569883944,0.33228432435423405,-0.21431665333990113,-0.4698733818379571,-0.23662984747431354,0.04673717866780525,-0.016309642067582623,-0.18971506516846198,-0.12913039899383424,-0.43283329356022315,-0.07693649899352147,3.115742868278956,-1.1765012718917776,0.6877987871637062,-1.0425772121911876,-0.0023147058962045336,0.27558062645148856,0.49411883716571947,-0.14780959279593406,0.00128342260723964,0.5743589743589743,0.4518991934210078,0.5665602583459032,0.4175994083452952,0.39475435719174395,0.1650588079517765,0.5867295098144149,0.4600233063510061,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,583.0
-0.09991749700045315,0.20882809967412205,-0.12838553490790264,-0.5722506601143268,-0.18674387880058196,0.17748731126943704,-0.05652738605861579,0.09509803865252886,-0.30120378114857016,-0.43283329356022315,-0.16683831547339706,-0.20120212740554774,-0.07839035379504326,-0.5554477587037756,0.9097720360005349,0.4528965361792583,-0.4624049034581803,0.2378519218299823,-0.023631192866291586,0.014402594988662138,0.48717948717948706,0.38126044392565855,0.5525379104990715,0.21912896056692444,0.3100410712830802,0.16125208519167822,0.5867295098144149,0.014170990494038492,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,486.0
0.15818833569883944,-0.038084349686102,-0.21431665333990113,-0.6746279383906963,-0.23662984747431354,0.10864365352063454,-0.036881238872548606,-0.1147642483734644,-0.3626585604895473,-0.43283329356022315,-0.014574204182582349,-0.14032178528914327,0.12977552631870187,-1.1184273266437674,1.4118044870320834,0.3228364175582883,-1.5906254647369962,0.49411883716571947,0.37061973366671974,0.03692737737971565,0.5435897435897437,0.3884182242387326,0.5522955828682355,0.204531707634759,0.3161900641546558,0.17267225347197307,0.5867295098144149,0.015161773418165088,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,372.0
-1.2872043274171976,0.08537187499401003,-0.21431665333990113,0.2467675660966304,-0.5123104738334069,0.09294584133829635,-0.04443821990473155,-0.11138069746435064,-0.042738971932455336,-0.3087149144166356,0.12051133988534755,0.15534201431999184,0.49744100634756677,0.500138931183709,-0.7636701767352272,0.05548960751265599,0.35794878208534797,-0.07908636837240877,-0.007252789489561838,0.003840082107990914,0.5846153846153845,0.981679310518822,0.5540312450340076,0.31361086567096624,0.3076828396343724,0.228174990446887,0.6077959168288747,0.13050469438730145,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,567.0
-0.7193714954787547,0.9495654477547935,0.04347670195609437,0.19715882860317166,0.23703757148431176,0.03315676494779426,0.044086746272881915,-0.29464620868145863,0.19043445357924674,-0.2576968238145663,0.06747199292937545,-0.1405672849773519,-0.17096457998180872,1.7433854770511907,-1.621400655101192,-0.3527255363691852,1.2700553813519062,-0.30340714102246186,-0.004384586268889099,-0.01306951737821052,0.8615384615384614,0.2793862137403294,0.5551036081444711,0.2993422907755183,0.23224309394493026,0.2465647765679748,0.6463650188729214,0.17946290003831344,0.07482993197278912,0.40425531914893614,,,,,,0.3000000000000001,0.2857142857142857,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,677.0
1.087369333416292,0.5791967737144574,-0.21431665333990113,-0.36749610356158746,-0.05440285127656541,0.028277867571484493,0.020164546599061774,-0.02410009823509766,0.00040257294072187997,-0.09002338229859123,-0.03197259706887875,-0.07708557863408362,-0.07541858160684578,-0.5437190177050257,2.13696288561217,0.36618979043194494,-0.38162337101825916,0.18984883932511384,-0.026820758558144104,0.007806406124206401,0.39999999999999997,0.3153894274316248,0.5565675455976606,0.39964975433199423,0.2876938154503761,0.23824224795112103,0.6365472373234937,0.14402131225394382,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,435.0
0.15818833569883944,0.08537187499401003,-0.12838553490790264,-0.1627415470088482,-0.23636164334165904,-0.14187244089749218,0.053126433006382784,0.17004885544752646,-0.4241133398305244,-0.43283329356022315,0.04244722964113101,0.09178078449369273,0.5176568615200103,-0.4029741257200278,-1.4888285753153148,0.43122012537645255,-0.43303886742325864,0.2282546027665278,-0.017204515593487325,0.023408190164824125,0.19999999999999996,0.27327931724660337,0.555409130626066,0.09397710014075643,0.22304282616153087,0.16759662312517534,0.5867295098144149,0.014170990494038492,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,490.0
0.10656716915898093,0.7026529983945694,-0.3861788902038981,-0.2651188252852179,-0.23636164334165904,-0.010623954529601506,0.0823742485244333,-0.09227900333496512,-0.643585377846112,-0.43283329356022315,0.15972852749505193,-0.09515405126230726,0.19759744938304766,-0.8603950246712712,0.7703185182725547,0.503475930588562,-0.700729504138005,0.31134830452657997,-0.0284304796719492,0.020016448958378664,0.558974358974359,0.2900406403851502,0.5526601750452829,0.21370466870797372,0.2770410637191374,0.17013443829857422,0.6679363133050564,0.014170990494038492,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,403.0
-1.5969313266563487,-0.9022779224468854,-0.12838553490790264,0.14439028782026067,0.058248133574491476,-0.00028657984084185477,-0.025993324798340284,-0.015436511860083699,0.004026054190393716,0.16425255574351097,0.02348493056845109,0.12354736230790447,0.09741765302915276,-1.0832411036475178,1.5233671948198761,0.6263105789419302,-0.8723120652394667,0.38897741420952037,-0.03188264904436473,0.02058708454290753,0.5641025641025641,0.4785008802801408,0.5542837369852025,0.2828858815149947,0.3206461168375782,0.22706543995634582,0.6110905594619961,0.13517235537200278,0.07482993197278912,0.40425531914893614,,,,,,0.9250000000000002,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,405.0
-2.009900658975216,-0.16154057436621402,-0.30024777177189965,0.14439028782026067,-0.20318831891588865,0.012430383390099036,-0.007963721520857678,0.4173865508710185,-0.4855681191715015,-0.014492781672506493,-0.03443022350035075,0.11870496558476211,0.3514317850299725,-1.5993057075925103,2.4716515409485034,0.6263105789419302,0.10278376615625848,0.49411883716571947,-0.8954978586134446,-0.0084470228869722,0.19999999999999996,0.4686637549978504,0.5550314847702591,0.38657512434343605,0.31332587838497394,0.2252920739864997,0.6242366307633274,0.06904204626573665,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.4642857142857143,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,370.0
-1.235583160877339,0.8261092230746815,-0.21431665333990113,-0.2651188252852179,0.04346507911829901,0.021304939335076874,-0.003927939829259003,-0.04716097844517017,-0.011758894977577972,-0.17866002062179542,1.2885479465062113e-05,-0.07435401833749802,-0.014468318387734656,-0.20358552874128072,0.12883201754007426,0.48902443878531304,-0.2521636930396565,0.19902242864040723,-0.01500748720560263,0.013030587947540796,0.5897435897435896,0.4007732136239931,0.5548399487597504,0.2948105897372613,0.28543988544578575,0.23963210486424952,0.6384829310882363,0.14458110175583894,0.07482993197278912,0.40425531914893614,,,,,,0.0,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511.0
-0.7193714954787547,-0.07297362740521121,0.30127005725208983,0.349144844373,-0.2377026640049314,0.336888555907549,-0.0076055458428875,0.3317394130038157,-0.11683944312563882,-0.6901667747304199,-0.48159582128276684,-0.11487022179558883,1.2207000774651455,0.4051364154400512,-0.3732004334914733,-0.1106984137143688,0.358854043697363,-0.13031236656234207,-0.02416739855428859,-0.053350560854520286,0.4512820512820512,0.27327931724660337,0.5523604462965233,0.09397710014075643,0.22304282616153087,0.1244537651773948,0.6095552059307032,0.00921707587340552,0.07482993197278912,0.40425531914893614,,,,,,0.3000000000000001,0.4642857142857143,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,553.3
-1.4936889935766318,0.20882809967412205,-0.21431665333990113,0.4515221226493697,0.2510797974148782,-0.004427895109090396,-0.0055843202310317435,-0.031569200375477564,-0.0036076921875651696,-0.04928698413148908,-0.004325292614160241,-0.050787912966513554,0.0033147974391354016,-0.051111895757532944,0.4635206728764078,0.3517388498967411,-0.08682100880515094,0.11667038693478739,-0.014897411257182917,0.008238637820609735,0.8102564102564103,0.27327931724660337,0.5540667528078381,0.2145447958562721,0.29095755711340626,0.23940097969404056,0.6390096585575452,0.1454313792435593,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,514.0
0.8292635007169995,-9.066893867768188,-0.12838553490790264,0.349144844373,0.24506477477311583,24.33260916282378,9.2211565959165,0.9133017276744447,5.0822348891210245,10.3073128213916,-14.21987954963326,-1.3671693072551427,-3.8739745678189643,1.2742358371011977,-1.5725004731629217,-0.25932129771004836,0.8805172790188825,-0.2060389732949486,0.014285791943935663,-0.004735738723278601,0.3589743589743589,0.27327931724660337,0.14613248712636706,0.6738317560506722,0.9353699161340319,0.07115713336489554,0.0,0.45506939173037314,0.08843537414965988,0.40425531914893614,,,,,,0.10000000000000003,0.5535714285714286,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,524.0
-0.40964449623960353,1.0830858970604986,-0.47211000863589664,-0.2651188252852179,-0.534816463215918,0.12596118879090368,-0.03908175672287467,-0.2047052285274615,-0.7436781924036054,0.9848732836051179,0.16956319082759364,-0.8118625521670371,-0.07263641974255433,-0.14494182374753156,-0.6521074689474337,0.29393398521983544,-0.17464130534160707,0.12242092893130496,-0.0158710477249355,0.01461819454152431,0.5846153846153845,0.31682277430223377,0.552783401563928,0.4841064253532804,0.2389963576260788,0.4289915859852575,0.7776752369410586,0.15715531111743342,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,522.0
-0.9774773281780469,0.20882809967412205,-0.21431665333990113,-0.4698733818379571,0.09318290132729681,0.02335634678434264,-0.005578164161380494,-0.8342920896054413,-0.4855681191715015,-0.04824370510241738,0.17326180640439418,0.09954128864928229,-0.2882471106663018,-0.9659536936600196,2.5832137167633444,0.6913409138864377,-0.7721862990122987,0.3825195141180415,-0.030247962542607087,0.014164769101085864,0.5743589743589743,0.42556295312357606,0.5535395355630254,0.27780785032006955,0.3150320185789504,0.24576877995994278,0.6340352301372622,0.11614248499948497,0.08843537414965988,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,435.0
0.313051835318415,-0.284996799046326,0.04347670195609437,0.5538994009257394,-0.10360059767769604,0.11887477640732035,0.05865804670150988,0.11758328369102813,-0.17829422246661594,-0.09308587174242072,-0.02768598278977164,0.6493421955418753,-0.030164967801350206,1.1686771681124493,-1.4888285753153148,-0.9344147033860263,1.1312175301989904,-0.5656698246120362,-0.009702408527589248,-0.009190614817989853,0.5435897435897437,0.283050351636565,0.5523906312898851,0.35370366476707293,0.24742353578753923,0.1878991445123662,0.6284303007960956,0.15783451449239472,0.7278911564625851,0.9148936170212767,,,,,,0.6750000000000002,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,562.0
-0.15153866354031165,0.5791967737144574,-0.21431665333990113,-0.5722506601143268,-0.18137979614749256,0.13322700056384845,-0.03275759896732511,0.005157058498531747,-0.3872404722259381,-0.43283329356022315,-0.14297862109182155,-0.21557225529209786,-0.011617127285827464,-0.9307674706637701,0.7982093282127414,0.36618979043194494,-0.7048009153179136,0.27070627551281257,-0.032113389677285824,0.020068070531938886,0.18461538461538457,0.38893577709956934,0.5540906895087283,0.32105238297396327,0.3107342520424011,0.1790167914054702,0.5867295098144149,0.014170990494038492,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,436.0
0.05494600261912241,-0.284996799046326,-0.30024777177189965,-0.6746279383906963,-0.016461542708238804,0.09057889598913652,-0.1333075482564745,-0.1914568448939283,-0.16600326659842052,0.8020221060175463,-0.06178081642332896,-0.7682019877263916,0.37277385097240934,0.7229850101599558,0.01726930975228166,0.00491076437139739,0.560944658689618,-0.14509261043764402,-0.005063506905692023,-0.0035930417926584453,0.7589743589743589,0.49690927457676665,0.5542646775063513,0.42909417203575084,0.2989802781628273,0.4480251997857489,0.6385843808972235,0.1843856170612651,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,588.0
-1.3904466604969146,-0.7788216977667735,-0.21431665333990113,0.2467675660966304,0.1560104473699696,-0.002775908989401834,-0.017190096152255103,-0.030799227203325525,-0.003236797452440582,0.10969134494750148,0.01797979707403111,0.08042841577488012,0.10830757784260026,-0.6023627226987749,1.0213347437883284,0.4962504603209601,-0.5059415694674976,0.2613766305559279,-0.023991352252973552,0.014859474851570336,0.7487179487179487,0.4636655384527333,0.5536989548448557,0.22843355309892505,0.3124940574228088,0.23106503506298953,0.6199032207272943,0.13813590886633514,0.07482993197278912,0.40425531914893614,,,,,,0.9250000000000002,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,437.0
0.313051835318415,0.20882809967412205,-0.30024777177189965,-0.2651188252852179,-0.23636164334165904,0.04253088185285297,0.013520460168714863,-0.01732818653996753,-0.4758919047210832,-0.43283329356022315,0.045333874029591346,-0.14326106640361966,0.27386853607112255,-1.0363261396525185,1.5233671948198761,0.503475930588562,-0.7987477525956774,0.3338871514025405,-0.03302443580954068,0.01908674144603214,0.5846153846153845,0.35311952275344477,0.5530501501595797,0.2079399460174439,0.29886481723528924,0.1790167914054702,0.6187732755161275,0.014170990494038492,0.07482993197278912,0.40425531914893614,,,,,,0.10000000000000003,0.6428571428571429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,391.0
